"GEO_ID","NAME","GEO_ID_F","NAICS2017","NAICS2017_LABEL","NAICS2017_F","LFO","LFO_LABEL","EMPSZES","EMPSZES_LABEL","YEAR","ESTAB","ESTAB_F","PAYANN","PAYANN_F","PAYANN_N","PAYANN_N_F","PAYQTR1","PAYQTR1_F","PAYQTR1_N","PAYQTR1_N_F","EMP","EMP_F","EMP_N","EMP_N_F",
"0500000US34007","Camden County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","11","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34007","Camden County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34009","Cape May County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","24","null","7879","null","G","G","1479","null","G","G","224","null","G","G",
"0500000US34009","Cape May County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","12","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34009","Cape May County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34009","Cape May County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34009","Cape May County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34011","Cumberland County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","28","null","3036","null","G","G","685","null","G","G","150","null","G","G",
"0500000US34011","Cumberland County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","15","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34011","Cumberland County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","10","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34011","Cumberland County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34013","Essex County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","188","null","18231","null","G","G","4254","null","G","G","751","null","G","G",
"0500000US34013","Essex County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","142","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34013","Essex County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","38","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34013","Essex County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34013","Essex County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34015","Gloucester County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","41","null","7645","null","G","G","1677","null","G","G","319","null","G","G",
"0500000US34015","Gloucester County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","19","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34015","Gloucester County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","11","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34015","Gloucester County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","9","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34017","Hudson County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","189","null","18070","null","G","G","4361","null","G","G","794","null","G","G",
"0500000US34017","Hudson County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","143","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34017","Hudson County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","26","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34017","Hudson County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","16","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34017","Hudson County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34019","Hunterdon County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","27","null","7197","null","G","G","1575","null","G","G","262","null","H","H",
"0500000US34019","Hunterdon County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","11","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34019","Hunterdon County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34019","Hunterdon County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","7","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34019","Hunterdon County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34021","Mercer County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","81","null","12074","null","G","G","2893","null","G","G","568","null","G","G",
"0500000US34021","Mercer County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","52","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34021","Mercer County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","14","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34021","Mercer County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","7","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34021","Mercer County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","7","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34023","Middlesex County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","149","null","17539","null","G","G","4240","null","G","G","775","null","G","G",
"0500000US34023","Middlesex County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","82","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34023","Middlesex County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","54","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34023","Middlesex County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","9","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US34023","Middlesex County, New Jersey","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
